source,destination,distance
City584,City532,442
City247,City978,860
City691,City308,449
City722,City630,677
City790,City371,430
City36,City275,576
City478,City231,67
City372,City1000,681
City862,City555,306
City629,City620,166
City347,City77,969
City558,City445,334
City793,City194,727
City98,City258,533
City10,City958,75
City451,City382,583
City670,City466,522
City65,City729,117
City89,City941,220
City293,City389,342
City866,City916,480
City994,City529,853
City151,City55,776
City632,City810,318
City33,City297,402
City921,City16,262
City111,City727,498
City671,City488,95
City155,City381,645
City283,City172,801
City174,City86,891
City354,City635,388
City6,City124,953
City827,City805,712
City240,City24,170
City302,City463,506
City745,City627,482
City427,City817,243
City963,City398,927
City832,City827,609
City440,City238,951
City587,City762,976
City633,City416,706
City396,City840,712
City721,City648,482
City402,City500,238
City869,City438,498
City549,City118,971
City284,City186,961
City58,City102,348
City214,City557,616
City128,City798,960
City22,City687,561
City87,City645,445
City542,City991,571
City752,City597,429
City911,City355,314
City775,City471,237
City559,City173,281
City221,City201,426
City675,City933,498
City445,City453,680
City823,City79,412
City400,City255,136
City530,City192,404
City683,City449,211
City934,City666,551
City168,City834,271
City674,City243,10
City329,City404,664
City31,City662,351
City255,City446,351
City881,City229,308
City8,City546,510
City964,City81,564
City950,City28,780
City559,City98,727
City229,City282,461
City735,City366,233
City901,City873,680
City387,City186,552
City80,City501,347
City704,City534,442
City228,City979,729
City626,City440,321
City946,City975,776
City773,City471,276
City189,City815,944
City900,City876,288
City991,City881,796
City96,City901,912
City791,City930,69
City880,City974,658
City632,City228,11
City808,City867,633
City632,City486,401
City823,City977,94
City996,City477,103
City528,City312,670
City701,City754,58
City22,City899,306
City714,City856,760
City295,City55,858
City401,City275,248
City232,City69,245
City521,City429,255
City784,City712,822
City428,City983,328
City733,City839,16
City491,City960,259
City47,City235,991
City141,City963,141
City765,City652,549
City726,City380,443
City383,City624,158
City985,City234,185
City681,City895,112
City611,City600,924
City961,City456,153
City216,City408,373
City43,City595,986
City893,City205,917
City361,City69,52
City399,City767,705
City664,City613,621
City150,City259,588
City14,City411,136
City770,City203,910
City444,City939,615
City537,City106,512
City754,City271,181
City931,City978,888
City863,City316,633
City41,City423,699
City652,City244,175
City534,City516,661
City683,City590,749
City764,City330,922
City359,City946,820
City52,City330,199
City712,City41,33
City661,City25,482
City916,City800,103
City165,City376,277
City852,City62,246
City815,City653,19
City780,City93,459
City571,City965,949
City712,City898,915
City183,City406,171
City799,City912,483
City627,City96,882
City265,City214,791
City860,City858,384
City123,City571,952
City322,City136,197
City154,City358,979
City605,City51,97
City840,City16,373
City821,City180,387
City323,City480,167
City423,City836,948
City649,City146,498
City620,City669,491
City570,City231,330
City338,City335,236
City398,City634,543
City587,City342,163
City393,City384,122
City946,City605,477
City668,City607,742
City633,City176,267
City674,City784,122
City929,City517,111
City345,City590,132
City594,City973,642
City215,City245,146
City539,City99,470
City92,City266,858
City392,City84,549
City77,City254,794
City392,City179,990
City198,City612,347
City818,City677,479
City327,City986,927
City97,City867,289
City307,City133,218
City93,City206,876
City504,City896,14
City964,City609,947
City797,City374,930
City988,City610,650
City616,City983,954
City412,City876,575
City409,City195,612
City33,City266,692
City836,City786,455
City816,City534,773
City99,City894,189
City644,City579,873
City722,City736,60
City982,City566,150
City823,City767,51
City983,City165,695
City782,City139,626
City349,City467,138
City251,City400,335
City309,City778,754
City289,City734,499
City335,City736,830
City63,City894,902
City729,City869,61
City745,City39,616
City431,City176,787
City956,City549,773
City972,City665,571
City792,City535,647
City512,City503,285
City475,City673,690
City373,City103,225
City858,City741,711
City238,City265,922
City263,City378,925
City994,City979,133
City199,City986,143
City232,City514,520
City60,City332,733
City45,City504,130
City559,City11,316
City555,City837,74
City262,City172,749
City218,City867,978
City791,City697,962
City219,City86,238
City756,City271,223
City667,City922,781
City672,City873,199
City179,City466,890
City786,City145,617
City899,City40,11
City100,City348,822
City314,City168,869
City495,City287,429
City381,City106,290
City235,City765,422
City718,City676,588
City727,City383,957
City36,City652,562
City711,City369,138
City673,City102,49
City154,City808,817
City571,City325,287
City708,City88,693
City518,City580,47
City778,City785,740
City928,City763,776
City793,City385,184
City445,City523,110
City119,City489,757
City545,City862,568
City130,City734,331
City214,City624,53
City394,City107,763
City209,City304,772
City768,City985,227
City128,City981,980
City577,City69,389
City762,City213,945
City719,City499,558
City944,City304,420
City520,City737,744
City76,City737,547
City541,City509,372
City587,City395,491
City328,City842,610
City326,City97,924
City571,City250,750
City654,City834,614
City135,City140,254
City790,City277,308
City73,City10,630
City987,City126,657
City439,City919,34
City923,City300,617
City823,City197,392
City615,City601,930
City413,City601,152
City83,City48,251
City244,City287,657
City895,City432,445
City142,City132,784
City795,City422,631
City827,City92,591
City376,City681,217
City139,City967,111
City74,City404,990
City325,City667,451
City172,City938,130
City936,City682,273
City31,City213,330
City185,City472,822
City189,City893,109
City641,City230,509
City243,City265,8
City524,City181,865
City636,City303,254
City195,City399,578
City869,City954,110
City980,City737,53
City987,City974,473
City719,City344,260
City349,City379,39
City92,City811,300
City579,City908,103
City283,City151,560
City890,City210,889
City793,City405,213
City955,City265,434
City824,City446,482
City39,City483,346
City214,City56,155
City79,City281,729
City258,City753,19
City189,City903,380
City269,City264,642
City422,City395,219
City425,City966,151
City403,City2,667
City71,City666,448
City731,City856,367
City697,City647,80
City960,City942,512
City965,City323,611
City922,City910,909
City382,City856,762
City534,City985,814
City627,City994,840
City737,City820,820
City145,City438,812
City652,City688,600
City696,City352,647
City590,City136,77
City210,City358,464
City331,City930,81
City890,City34,996
City454,City670,707
City879,City965,368
City51,City150,935
City133,City485,529
City169,City637,303
City22,City486,353
City460,City982,471
City378,City255,576
City346,City567,228
City67,City252,112
City951,City402,77
City887,City788,684
City935,City420,665
City271,City210,11
City527,City26,844
City389,City18,235
City544,City805,470
City150,City898,158
City901,City682,236
City487,City273,603
City307,City411,871
City361,City608,465
City241,City989,500
City920,City622,948
City325,City728,922
City620,City871,857
City559,City493,597
City166,City863,793
City695,City717,60
City462,City953,340
City448,City580,767
City902,City702,892
City833,City841,319
City603,City269,296
City511,City36,688
City799,City81,342
City388,City721,799
City219,City48,737
City168,City309,684
City324,City213,68
City945,City851,376
City654,City885,728
City454,City282,262
City353,City340,563
City308,City316,524
City606,City87,351
City878,City965,728
City743,City285,221
City425,City836,366
City373,City482,984
City262,City10,9
City392,City944,784
City301,City379,743
City168,City446,746
City782,City309,562
City101,City382,794
City379,City491,392
City610,City872,300
City795,City177,905
City239,City938,234
City682,City189,888
City699,City207,496
City258,City426,93
City55,City8,249
City190,City606,814
City901,City799,972
City823,City658,118
City946,City510,140
City27,City352,539
City730,City359,329
City265,City719,732
City302,City652,122
City571,City824,723
City545,City363,242
City309,City547,939
City543,City796,443
City764,City375,910
City811,City550,339
City500,City682,416
City291,City113,412
City407,City973,272
City595,City646,515
City63,City863,434
City376,City486,562
City748,City22,626
City169,City84,61
City831,City709,622
City708,City261,101
City587,City804,758
City996,City168,671
City343,City958,148
City741,City601,414
City60,City626,60
City141,City43,174
City894,City34,400
City832,City205,147
City321,City201,552
City494,City546,345
City826,City535,327
City285,City399,486
City156,City338,468
City155,City561,853
City989,City260,418
City96,City39,844
City723,City682,803
City584,City146,877
City762,City825,370
City550,City143,738
City810,City680,33
City23,City567,990
City644,City849,569
City263,City46,825
City115,City217,842
City718,City98,788
City120,City531,396
City987,City942,707
City550,City446,59
City122,City266,817
City251,City822,859
City778,City736,716
City463,City944,369
City183,City975,767
City468,City940,318
City788,City742,697
City59,City670,836
City80,City973,232
City61,City281,767
City771,City638,250
City168,City567,860
City671,City342,304
City986,City905,237
City295,City855,982
City369,City178,237
City321,City45,137
City734,City546,991
City665,City520,834
City440,City765,760
City631,City583,735
City403,City65,913
City374,City250,906
City913,City198,463
City163,City596,578
City284,City663,453
City155,City933,378
City191,City107,826
City364,City218,542
City685,City135,327
City138,City767,189
City878,City359,230
City612,City638,72
City750,City42,812
City126,City346,570
City264,City22,519
City401,City824,291
City534,City134,460
City838,City98,714
City40,City111,755
City270,City43,533
City120,City718,288
City9,City92,154
City55,City543,902
City538,City76,53
City481,City815,818
City759,City464,740
City981,City648,563
City323,City241,57
City221,City546,510
City144,City546,978
City464,City837,927
City882,City91,284
City947,City419,904
City175,City981,688
City599,City854,491
City175,City654,606
City879,City378,527
City547,City800,587
City653,City609,699
City969,City104,777
City838,City51,477
City453,City782,492
City769,City710,690
City2,City8,446
City326,City674,769
City678,City586,987
City990,City21,937
City804,City496,121
City5,City989,370
City903,City735,178
City584,City15,540
City60,City811,440
City251,City898,778
City232,City957,242
City589,City158,976
City243,City490,936
City698,City526,735
City961,City967,782
City682,City910,222
City606,City784,185
City998,City593,968
City63,City81,733
City980,City725,434
City128,City200,966
City319,City57,197
City207,City231,414
City772,City270,835
City224,City399,229
City625,City445,455
City421,City665,191
City275,City69,858
City244,City193,368
City521,City142,54
City369,City425,79
City25,City469,556
City911,City833,311
City899,City908,336
City470,City844,534
City291,City39,862
City944,City563,177
City414,City779,200
City183,City236,256
City475,City244,272
City595,City323,320
City990,City325,731
City369,City985,446
City602,City384,161
City989,City890,337
City361,City478,850
City426,City163,576
City147,City639,317
City469,City475,246
City807,City274,399
City92,City605,887
City815,City165,942
City598,City725,440
City352,City279,620
City843,City927,292
City520,City398,985
City328,City253,744
City25,City162,648
City37,City434,33
City847,City727,51
City203,City901,837
City606,City111,169
City275,City583,615
City48,City375,603
City575,City652,845
City283,City989,506
City495,City795,605
City873,City798,164
City919,City760,82
City893,City480,156
City711,City962,966
City392,City818,87
City564,City582,879
City53,City303,846
City562,City876,117
City297,City40,927
City165,City103,759
City947,City772,405
City465,City272,260
City645,City264,283
City826,City151,318
City444,City311,65
City386,City690,40
City439,City987,65
City681,City407,710
City363,City399,593
City654,City104,996
City129,City694,883
City35,City882,266
City489,City940,955
City602,City439,412
City884,City524,635
City155,City826,289
City865,City229,135
City580,City660,421
City651,City634,865
City536,City331,864
City573,City868,878
City455,City32,365
City27,City141,446
City220,City541,414
City268,City420,10
City124,City742,133
City658,City530,93
City294,City51,573
City352,City148,823
City830,City140,166
City26,City635,287
City293,City902,700
City914,City477,300
City124,City688,494
City215,City936,897
City75,City624,980
City99,City591,163
City194,City513,496
City124,City996,577
City356,City49,298
City99,City717,205
City247,City376,221
City435,City259,353
City626,City420,712
City52,City551,350
City127,City570,459
City411,City768,543
City325,City985,20
City816,City517,589
City171,City468,665
City6,City553,83
City410,City324,959
City430,City305,492
City503,City526,830
City2,City287,381
City145,City954,955
City420,City250,869
City951,City781,674
City474,City822,98
City303,City647,875
City391,City788,736
City693,City539,15
City27,City159,691
City375,City360,303
City787,City55,230
City665,City794,97
City371,City719,540
City29,City732,420
City566,City226,500
City608,City752,123
City923,City814,855
City299,City356,556
City458,City127,527
City284,City473,340
City831,City41,609
City48,City317,102
City229,City314,555
City746,City75,907
City214,City810,438
City756,City834,504
City949,City3,429
City104,City683,792
City742,City940,640
City329,City446,777
City782,City130,714
City24,City117,2
City464,City360,811
City113,City692,528
City148,City198,470
City450,City97,349
City73,City859,336
City509,City874,312
City24,City424,323
City858,City248,371
City867,City602,835
City453,City60,279
City585,City469,769
City860,City741,532
City794,City279,438
City305,City597,452
City283,City752,202
City873,City963,822
City448,City635,323
City61,City202,335
City638,City75,489
City660,City214,934
City919,City776,209
City162,City453,945
City559,City432,360
City12,City600,818
City390,City338,712
City800,City896,211
City234,City605,409
City687,City612,700
City619,City603,840
City47,City873,135
City573,City562,22
City515,City87,826
City938,City465,280
City988,City973,38
City888,City821,673
City435,City780,926
City143,City872,151
City439,City959,623
City378,City121,950
City302,City40,791
City699,City393,497
City553,City213,526
City4,City772,91
City800,City622,922
City655,City561,267
City24,City67,292
City916,City892,518
City950,City100,776
City76,City595,598
City797,City229,698
City609,City216,359
City987,City478,665
City967,City807,78
City324,City165,90
City704,City780,589
City693,City633,188
City893,City957,723
City446,City924,409
City930,City143,634
City733,City720,739
City617,City571,815
City211,City832,909
City814,City97,457
City549,City180,88
City648,City449,55
City724,City303,351
City526,City775,391
City728,City6,61
City921,City728,84
City30,City309,908
City143,City384,164
City250,City130,556
City549,City438,737
City694,City607,488
City149,City79,846
City473,City776,995
City587,City748,971
City140,City180,385
City696,City576,759
City663,City526,89
City2,City43,266
City881,City741,98
City44,City415,433
City789,City489,986
City808,City442,281
City53,City978,260
City970,City885,541
City659,City653,886
City809,City116,936
City588,City739,255
City101,City5,217
City769,City873,259
City99,City780,251
City73,City118,938
City286,City252,686
City29,City528,643
City898,City25,9
City365,City94,689
City870,City831,338
City365,City114,10
City798,City691,893
City392,City130,390
City975,City373,763
City577,City673,690
City923,City220,569
City953,City160,387
City11,City928,980
City471,City626,639
City58,City584,423
City786,City620,979
City507,City961,914
City535,City718,807
City201,City421,677
City313,City978,246
City939,City253,21
City367,City906,631
City829,City354,431
City879,City122,684
City324,City670,465
City924,City19,767
City608,City100,587
City669,City767,215
City129,City96,424
City258,City885,65
City797,City449,649
City129,City195,564
City792,City75,183
City601,City284,710
City143,City746,804
City898,City823,265
City402,City741,432
City820,City70,856
City707,City50,290
City431,City75,489
City770,City915,171
City674,City790,446
City273,City148,664
City110,City348,526
City973,City952,796
City518,City594,382
City365,City807,989
City907,City655,431
City748,City706,101
City758,City125,463
City752,City2,740
City5,City56,152
City566,City5,384
City346,City537,954
City600,City967,643
City894,City756,671
City503,City789,62
City942,City905,582
City490,City627,293
City697,City643,110
City737,City436,996
City551,City249,193
City865,City271,804
City677,City519,969
City161,City895,483
City700,City490,830
City680,City484,427
City445,City52,815
City720,City90,653
City381,City176,74
City109,City934,334
City79,City65,231
City140,City811,115
City185,City53,888
City920,City738,750
City750,City117,99
City773,City356,70
City880,City639,662
City465,City329,837
City149,City614,558
City902,City935,804
City640,City900,249
City756,City383,908
City652,City996,824
City327,City289,508
City753,City16,998
City814,City89,138
City585,City735,618
City191,City756,205
City260,City841,604
City471,City642,145
City716,City735,865
City390,City448,827
City675,City310,437
City146,City720,408
City396,City269,924
City636,City566,392
City707,City600,554
City260,City648,543
City321,City258,517
City704,City170,566
City297,City485,333
City13,City202,788
City722,City697,891
City655,City72,682
City423,City445,688
City615,City642,222
City821,City253,720
City930,City857,26
City804,City436,211
City325,City754,88
City65,City122,145
City463,City208,874
City500,City384,902
City711,City527,613
City137,City361,615
City799,City200,576
City770,City527,191
City678,City94,843
City1000,City376,734
City872,City188,73
City26,City475,807
City333,City470,859
City286,City647,491
City613,City259,15
City760,City695,746
City254,City24,904
City107,City339,990
City216,City941,522
City857,City430,693
City459,City702,979
City234,City602,332
City501,City192,548
City875,City928,374
City807,City50,821
City567,City149,158
City296,City43,166
City764,City151,223
City339,City109,752
City850,City368,363
City815,City774,380
City165,City354,362
City298,City612,886
City20,City504,60
City21,City589,818
City291,City770,100
City449,City522,353
City216,City568,336
City299,City971,4
City524,City938,679
City20,City805,608
City204,City710,926
City932,City305,654
City827,City227,63
City844,City285,96
City233,City186,648
City282,City367,563
City595,City480,690
City489,City564,323
City90,City803,828
City256,City91,153
City566,City16,509
City758,City206,606
City650,City313,916
City720,City127,620
City660,City41,326
City943,City454,558
City306,City570,659
City940,City980,121
City62,City64,996
City466,City531,29
City140,City187,322
City386,City372,821
City307,City427,555
City335,City527,514
City774,City577,97
City218,City724,250
City494,City311,212
City101,City833,543
City10,City500,450
City23,City266,814
City530,City19,497
City448,City787,396
City481,City819,376
City693,City535,19
City752,City522,967
City440,City113,796
City628,City997,88
City198,City661,824
City904,City338,343
City876,City68,26
City778,City247,564
City591,City761,500
City557,City429,263
City879,City227,196
City197,City756,426
City286,City112,228
City730,City200,255
City927,City90,516
City226,City720,669
City705,City859,331
City633,City584,811
City825,City690,426
City933,City67,613
City153,City733,15
City406,City290,693
City547,City611,148
City37,City620,394
City138,City983,37
City797,City867,733
City247,City929,804
City439,City3,347
City650,City590,993
City899,City342,209
City6,City694,705
City702,City170,449
City72,City790,453
City987,City107,215
City243,City884,289
City594,City621,213
City329,City396,62
City354,City84,321
City75,City50,68
City642,City31,329
City905,City21,914
City883,City160,922
City510,City779,653
City936,City586,723
City538,City637,131
City511,City875,43
City550,City967,57
City239,City495,337
City258,City750,768
City254,City817,175
City564,City63,721
City442,City891,473
City683,City181,465
City549,City247,530
City297,City500,851
City620,City995,47
City571,City872,471
City548,City941,969
City767,City860,138
City514,City616,770
City691,City879,260
City415,City452,336
City769,City559,469
City563,City128,654
City741,City165,563
City724,City695,867
City971,City560,188
City802,City897,389
City251,City205,761
City811,City484,939
City766,City896,91
City909,City923,949
City741,City648,439
City119,City151,20
City161,City935,830
City894,City283,282
City937,City303,305
City923,City984,230
City968,City768,328
City653,City4,271
City298,City448,472
City930,City962,319
City880,City256,484
City552,City822,751
City900,City657,648
City909,City360,235
City860,City26,270
City296,City300,266
City383,City643,583
City715,City718,471
City686,City148,476
City83,City384,373
City589,City658,823
City500,City21,968
City518,City467,758
City394,City189,234
City676,City969,746
City270,City259,341
City411,City309,530
City937,City772,205
City943,City698,599
City591,City80,857
City748,City26,108
City791,City122,765
City106,City900,764
City749,City805,428
City526,City183,970
City67,City210,409
City736,City905,900
City930,City827,585
City550,City778,85
City620,City642,145
City432,City321,30
City279,City531,598
City37,City787,221
City597,City326,708
City962,City929,277
City408,City201,274
City708,City909,114
City977,City165,977
City28,City150,718
City220,City109,781
City730,City963,311
City30,City864,392
City794,City60,333
City845,City796,175
City636,City128,591
City246,City913,180
City570,City606,643
City204,City611,300
City407,City58,834
City200,City884,40
City142,City694,313
City682,City918,195
City185,City299,964
City128,City8,825
City824,City423,589
City994,City465,286
City50,City647,384
City393,City899,775
City705,City471,659
City999,City154,490
City197,City701,822
City740,City37,579
City123,City801,561
City923,City377,15
City955,City188,663
City234,City132,915
City411,City988,702
City397,City853,937
City997,City184,56
City330,City287,815
City264,City1,152
City294,City907,137
City536,City260,55
City558,City76,267
City248,City827,234
City796,City562,131
City911,City408,699
City190,City658,357
City419,City629,299
City904,City796,607
City874,City830,123
City410,City749,532
City736,City669,695
City214,City341,826
City347,City436,466
City962,City969,319
City130,City781,665
City533,City666,328
City482,City988,194
City565,City563,904
City932,City368,961
City972,City899,597
City771,City288,229
City747,City269,181
City865,City722,73
City643,City256,605
City607,City77,433
City355,City289,560
City763,City995,496
City81,City800,194
City122,City947,206
City927,City994,253
City520,City906,355
City578,City474,861
City376,City806,207
City690,City824,946
City164,City586,869
City251,City805,259
City793,City647,66
City435,City386,536
City109,City839,200
City999,City991,881
City898,City651,930
City551,City467,367
City815,City533,677
City294,City728,676
City713,City43,910
City534,City56,697
City293,City658,402
City128,City462,760
City909,City19,797
City965,City366,243
City503,City438,492
City142,City232,722
City425,City427,487
City431,City739,593
City83,City311,830
City380,City64,604
City941,City480,715
City966,City872,317
City698,City596,362
City751,City258,122
City723,City38,456
City961,City738,832
City59,City43,805
City117,City441,834
City155,City164,931
City880,City387,473
City379,City351,148
City485,City342,972
City108,City496,599
City732,City831,33
City404,City597,736
City429,City766,253
City665,City254,776
City950,City361,131
City849,City536,169
City200,City127,655
City932,City697,455
City442,City37,269
City58,City475,468
City516,City400,27
City341,City870,363
City216,City804,968
City220,City863,179
City373,City656,928
City1000,City667,53
City664,City602,695
City457,City514,676
City675,City519,670
City672,City295,840
City908,City144,205
City472,City519,743
City89,City858,71
City543,City973,825
City788,City901,7
City649,City179,169
City52,City808,728
City869,City465,111
City744,City611,220
City813,City130,921
City184,City74,157
City934,City612,679
City862,City508,475
City769,City498,715
City891,City35,559
City654,City698,855
City540,City637,693
City728,City634,454
City618,City327,554
City40,City725,697
City533,City709,584
City937,City595,715
City116,City983,843
City472,City324,28
City481,City296,736
City329,City749,765
City719,City171,280
City409,City757,789
City442,City106,676
City451,City615,122
City599,City494,584
City970,City698,512
City117,City715,21
City481,City463,597
City586,City970,905
City843,City77,61
City834,City838,635
City718,City253,1
City70,City627,936
City28,City719,882
City924,City472,593
City387,City865,703
City290,City749,885
City172,City866,539
City877,City728,958
City723,City532,374
City390,City115,400
City872,City996,326
City668,City612,336
City560,City990,619
City117,City720,900
City779,City36,190
City404,City45,678
City554,City730,76
City790,City456,176
City169,City515,721
City138,City297,8
City803,City696,489
City365,City722,980
City281,City269,819
City883,City348,715
City835,City77,231
City605,City111,983
City683,City486,342
City869,City256,513
City378,City630,217
City435,City778,442
City933,City163,318
City607,City919,130
City38,City858,62
City115,City729,545
City205,City977,236
City538,City831,576
City827,City323,83
City860,City225,953
City211,City963,351
City988,City665,292
City417,City44,71
City340,City271,592
City757,City483,76
City855,City785,411
City491,City372,918
City933,City655,325
City602,City537,996
City39,City839,976
City328,City621,101
City553,City202,328
City85,City156,747
City22,City947,381
City954,City186,230
City665,City29,730
City47,City592,808
City737,City633,888
City38,City625,578
City164,City482,266
City864,City866,824
City432,City135,956
City686,City307,215
City760,City880,375
City16,City83,437
City123,City620,949
City860,City207,463
City854,City306,102
City533,City551,411
City763,City352,459
City121,City728,164
City811,City142,514
City229,City532,443
City234,City900,578
City95,City559,404
City286,City826,258
City634,City400,175
City65,City382,761
City843,City171,583
City463,City633,40
City353,City61,479
City388,City206,796
City558,City604,290
City169,City956,977
City853,City527,573
City389,City338,257
City934,City798,668
City487,City40,378
City458,City262,459
City916,City251,680
City536,City414,581
City856,City590,324
City983,City567,36
City910,City490,974
City258,City573,895
City887,City30,421
City690,City417,271
City146,City701,185
City186,City749,845
City60,City961,365
City332,City255,802
City843,City449,490
City776,City977,392
City233,City191,528
City504,City191,359
City155,City686,308
City983,City139,149
City735,City825,310
City809,City572,712
City43,City368,445
City122,City616,79
City533,City658,287
City615,City926,98
City545,City574,313
City103,City992,880
City777,City57,523
City305,City642,707
City327,City131,69
City73,City147,633
City488,City623,348
City775,City534,693
City995,City688,980
City416,City145,962
City113,City248,119
City288,City601,510
City375,City695,258
City726,City769,66
City677,City306,675
City346,City544,532
City794,City317,981
City60,City699,708
City877,City709,436
City18,City423,390
City320,City139,257
City359,City474,814
City809,City617,346
City784,City727,418
City132,City705,784
City899,City220,335
City272,City808,696
City374,City72,61
City775,City692,169
City534,City494,950
City241,City211,747
City781,City49,524
City324,City285,62
City172,City726,718
City40,City928,564
City744,City632,995
City557,City104,509
City635,City861,971
City690,City569,185
City865,City242,222
City875,City560,155
City608,City549,525
City557,City766,472
City219,City185,782
City506,City701,223
City936,City102,857
City79,City383,286
City772,City849,780
City691,City732,9
City789,City482,930
City38,City596,75
City766,City447,685
City709,City52,241
City960,City536,492
City610,City965,721
City748,City761,526
City732,City92,763
City522,City960,875
City53,City723,892
City139,City888,617
City868,City828,125
City944,City79,459
City217,City6,335
City600,City324,374
City290,City186,790
City334,City39,941
City636,City343,733
City586,City702,823
City890,City503,930
City881,City157,784
City832,City88,43
City712,City719,508
City135,City58,438
City753,City133,924
City602,City461,422
City561,City180,153
City508,City956,883
City119,City801,421
City291,City677,339
City822,City358,38
City265,City759,615
City570,City900,298
City984,City518,170
City491,City957,831
City996,City899,54
City700,City189,841
City360,City339,698
City95,City819,375
City8,City498,594
City451,City100,271
City95,City463,287
City101,City257,55
City804,City163,428
City925,City813,532
City698,City212,323
City20,City294,330
City215,City997,162
City223,City10,935
City343,City356,167
City39,City812,665
City100,City957,89
City9,City430,970
City479,City434,375
City874,City177,702
City313,City87,120
City717,City640,915
City5,City960,549
City673,City82,628
City310,City721,146
City432,City979,294
City412,City414,754
City490,City199,693
City804,City537,813
City546,City28,112
City815,City734,377
City921,City22,881
City752,City197,126
City984,City646,342
City167,City551,844
City509,City973,11
City423,City534,201
City894,City625,691
City250,City454,63
City518,City564,943
City908,City388,389
City54,City991,656
City508,City201,601
City516,City38,39
City566,City569,778
City127,City520,20
City367,City782,311
City670,City47,131
City110,City487,364
City439,City305,456
City870,City185,15
City208,City993,852
City471,City676,129
City775,City583,119
City958,City549,134
City328,City873,672
City503,City375,208
City979,City900,929
City341,City577,617
City298,City795,560
City577,City367,366
City115,City987,547
City203,City169,291
City877,City943,732
City896,City195,159
City102,City238,915
City246,City242,495
City964,City648,645
City925,City322,874
City254,City59,274
City970,City670,911
City890,City71,111
City530,City409,238
City698,City614,472
City562,City826,347
City153,City939,851
City610,City130,13
City198,City395,414
City1,City580,793
City640,City704,628
City282,City573,804
City867,City885,853
City985,City991,108
City822,City80,56
City129,City309,141
City533,City795,286
City284,City856,292
City75,City62,117
City827,City977,256
City302,City800,752
City851,City951,778
City959,City550,120
City613,City743,954
City425,City476,334
City227,City35,344
City411,City954,399
City878,City106,167
City301,City590,614
City100,City907,263
City238,City493,432
City521,City510,644
City28,City523,451
City632,City390,170
City722,City269,329
City344,City52,511
City419,City113,5
City173,City11,322
City85,City271,594
City234,City725,371
City622,City80,253
City938,City991,82
City709,City71,690
City688,City476,937
City377,City680,675
City71,City453,896
City979,City6,820
City466,City959,216
City314,City783,43
City353,City871,698
City237,City4,682
City33,City48,678
City634,City174,15
City988,City739,255
City395,City747,373
City139,City509,827
City42,City522,612
City487,City835,315
City852,City872,151
City531,City83,625
City282,City201,273
City750,City982,703
City187,City190,120
City90,City884,463
City129,City810,881
City656,City39,437
City756,City559,331
City972,City742,661
City467,City517,236
City628,City944,65
City895,City858,195
City899,City388,441
City310,City457,865
City478,City647,980
City25,City170,31
City67,City222,565
City858,City843,866
City454,City221,170
City66,City647,663
City997,City134,758
City787,City798,695
City905,City109,163
City786,City823,241
City245,City543,418
City273,City402,669
City994,City381,964
City155,City525,638
City240,City3,332
City524,City249,904
City86,City930,524
City142,City917,955
City993,City678,71
City456,City832,48
City87,City726,594
City144,City995,832
City83,City636,605
City547,City756,229
City270,City885,987
City539,City467,850
City91,City710,538
City227,City260,961
City759,City79,311
City570,City99,739
City95,City186,969
City331,City654,12
City329,City486,896
City516,City763,518
City818,City458,272
City512,City538,453
City667,City218,841
City572,City152,881
City49,City987,242
City598,City406,17
City285,City585,899
City834,City413,680
City566,City972,817
City53,City749,88
City514,City61,331
City470,City623,985
City866,City664,40
City256,City216,944
City441,City365,200
City997,City673,458
City280,City961,782
City108,City394,257
City180,City473,211
City418,City978,559
City969,City240,502
City864,City805,360
City613,City347,468
City275,City354,546
City97,City585,521
City333,City636,357
City637,City404,7
City928,City697,449
City831,City453,670
City514,City106,174
City974,City401,96
City626,City119,52
City215,City694,66
City993,City51,79
City947,City904,92
City607,City41,237
City435,City323,748
City791,City312,93
City28,City128,524
City90,City853,272
City886,City628,204
City563,City72,482
City174,City864,206
City412,City922,372
City339,City671,529
City684,City18,5
City620,City98,823
City343,City37,669
City406,City341,337
City561,City693,9
City3,City61,118
City210,City531,456
City995,City882,357
City514,City802,209
City506,City844,928
City268,City12,501
City282,City998,314
City170,City278,353
City731,City272,128
City256,City248,641
City872,City140,634
City130,City105,721
City747,City373,845
City133,City352,79
City484,City164,84
City535,City219,51
City120,City986,472
City279,City868,329
City380,City836,162
City281,City830,365
City876,City538,307
City593,City544,776
City759,City135,878
City856,City536,919
City283,City647,949
City107,City428,508
City231,City690,278
City593,City422,127
City12,City729,974
City801,City632,727
City288,City437,71
City236,City685,138
City498,City772,756
City465,City718,813
City829,City940,413
City677,City804,280
City570,City499,571
City248,City636,705
City33,City430,324
City941,City857,856
City141,City408,407
City205,City275,994
City59,City998,752
City799,City71,922
City142,City716,575
City643,City321,496
City33,City951,71
City315,City225,245
City714,City984,482
City108,City29,905
City900,City347,205
City121,City551,489
City524,City579,664
City265,City230,524
City608,City252,317
City799,City82,631
City554,City213,112
City733,City23,645
City34,City853,967
City478,City720,308
City735,City136,131
City273,City784,268
City437,City742,569
City270,City227,893
City418,City592,91
City280,City721,254
City762,City988,370
City61,City564,515
City971,City496,419
City352,City154,42
City470,City67,456
City516,City575,158
City99,City702,902
City278,City263,57
City208,City795,481
City670,City414,703
City552,City856,357
City533,City776,580
City10,City693,268
City72,City233,580
