source,destination,distance
City20,City98,876
City72,City95,41
City51,City55,781
City9,City96,690
City100,City20,135
City18,City15,311
City93,City96,521
City75,City54,28
City81,City12,953
City36,City87,393
City54,City3,642
City12,City43,116
City49,City85,8
City30,City100,967
City83,City89,495
City100,City35,234
City48,City29,851
City59,City18,177
City1,City34,685
City21,City89,847
City6,City89,627
City64,City54,740
City60,City51,624
City82,City51,642
City76,City15,408
City53,City58,284
City84,City4,808
City65,City62,12
City48,City13,243
City27,City75,702
City89,City100,358
City35,City37,503
City35,City93,70
City98,City61,809
City58,City38,807
City39,City55,276
City12,City8,968
City42,City39,14
City70,City30,78
City50,City77,403
City42,City29,248
City38,City43,802
City1,City32,6
City26,City90,966
City11,City78,193
City89,City49,311
City12,City14,30
City3,City73,4
City63,City68,206
City88,City13,244
City4,City21,471
City79,City97,796
City41,City50,607
City96,City67,81
City43,City54,539
City44,City75,988
City22,City82,63
City63,City11,410
City68,City25,666
City33,City59,298
City19,City68,428
City73,City40,908
City50,City28,825
City84,City40,396
City91,City63,617
City73,City46,11
City48,City95,635
City90,City97,575
City10,City24,489
City45,City95,41
City31,City84,316
City65,City58,698
City13,City47,773
City33,City18,629
City55,City8,840
City95,City86,986
City74,City81,224
City98,City51,273
City69,City86,715
City50,City33,42
City44,City53,80
City51,City12,20
City96,City74,443
City77,City79,40
City11,City37,127
City74,City32,597
City90,City92,44
City53,City87,329
City29,City59,234
City65,City69,724
City55,City47,60
City90,City48,983
City16,City13,799
City67,City54,707
City47,City50,385
City79,City73,909
City90,City100,577
City79,City44,210
City37,City89,837
City54,City90,822
City31,City58,940
City58,City23,424
City52,City91,23
City15,City30,1
City3,City52,588
City70,City40,317
City38,City16,152
City1,City38,57
City84,City97,156
City37,City92,773
City84,City92,760
City56,City67,369
City13,City6,943
City77,City20,938
City65,City78,854
City36,City26,793
City26,City5,398
City45,City88,557
City92,City25,52
City30,City67,721
City47,City93,974
City62,City84,699
City32,City41,37
City9,City92,152
City57,City18,637
City18,City52,628
City13,City52,671
City75,City100,308
City28,City90,306
City9,City61,545
City56,City84,217
City63,City97,189
City18,City26,701
City85,City1,69
City57,City74,928
City10,City92,29
City11,City88,623
City36,City52,625
City67,City73,991
City7,City69,609
City99,City84,757
City69,City4,548
City61,City87,718
City79,City1,106
City53,City37,60
City54,City56,895
City62,City35,364
City63,City21,546
City53,City11,640
City23,City31,20
City40,City61,596
City11,City42,513
City74,City28,504
City3,City34,90
City32,City45,910
City41,City6,632
City77,City41,79
City92,City12,541
City93,City88,336
City66,City63,698
City14,City90,527
City38,City66,945
City18,City94,456
City80,City82,43
City32,City82,141
City15,City84,386
City62,City24,281
City43,City71,814
City49,City79,61
City44,City55,760
City11,City56,563
City56,City2,642
City58,City97,602
City98,City69,102
City15,City4,26
City18,City2,816
City27,City19,269
City57,City31,185
City100,City32,786
City85,City78,600
City33,City27,283
City3,City68,657
City19,City87,793
City61,City96,288
City52,City85,124
City13,City26,932
City18,City30,932
City9,City75,206
City84,City73,449
City33,City75,546
City97,City17,910
City82,City33,380
City15,City19,257
City92,City6,839
City25,City84,786
City92,City24,520
City5,City99,194
City87,City49,329
City57,City33,463
City29,City5,783
City1,City81,741
City43,City41,907
City54,City76,886
City19,City8,360
City33,City5,743
City17,City62,186
City4,City26,71
City82,City96,40
City19,City6,295
City97,City24,126
City15,City75,171
City38,City65,189
City41,City100,731
City13,City24,565
City60,City84,544
City58,City74,734
City98,City47,492
City84,City26,860
City2,City37,677
City31,City12,181
City59,City47,235
City24,City37,138
City14,City91,991
City92,City36,829
City36,City51,448
City99,City52,61
City19,City77,903
City89,City26,288
City80,City42,583
City100,City64,617
City67,City27,825
City57,City94,591
City49,City35,139
City45,City22,574
City4,City74,547
City10,City26,797
City79,City64,818
City2,City10,234
City79,City62,577
City38,City67,535
City8,City30,274
City68,City4,413
City48,City66,34
City82,City36,722
City31,City100,742
City44,City77,964
City71,City17,82
City40,City69,664
City89,City20,734
City60,City40,655
City82,City93,30
City81,City40,894
City7,City81,153
City88,City22,186
City19,City80,254
City72,City24,132
City89,City47,334
City17,City92,304
City10,City5,962
City47,City71,756
City76,City2,260
City31,City65,524
City1,City43,251
City97,City28,532
City33,City2,994
City94,City40,352
City65,City43,84
City41,City31,219
City88,City34,335
City88,City52,355
City66,City36,170
City45,City66,647
City24,City61,530
City63,City27,341
City70,City14,632
City89,City72,38
City34,City31,168
City39,City28,697
City92,City27,537
City56,City91,877
City19,City37,548
City23,City26,362
City10,City44,803
City61,City14,868
City57,City34,822
City65,City1,328
City7,City70,578
City30,City52,857
City11,City85,528
City31,City97,135
City31,City92,315
City39,City52,846
City100,City72,660
City68,City5,197
City72,City13,988
City18,City95,665
City28,City1,720
City46,City97,377
City40,City38,880
City24,City82,554
City12,City40,593
City34,City50,469
City79,City60,105
City28,City87,59
City11,City6,679
City37,City70,147
City98,City16,885
City72,City6,656
City87,City52,30
City59,City8,982
City53,City7,251
City60,City22,434
City72,City81,55
City75,City47,261
City30,City98,342
City90,City39,980
City71,City44,986
City5,City55,522
City89,City66,167
City96,City36,601
City54,City20,344
City55,City76,198
City97,City20,239
City94,City75,353
City96,City76,812
City2,City11,684
City13,City67,299
City65,City24,935
City34,City38,808
City88,City43,175
City34,City24,566
City97,City27,447
City64,City34,749
City71,City85,379
City8,City24,972
City29,City12,924
City32,City38,681
City74,City68,603
City24,City27,851
City17,City68,71
City10,City3,333
City38,City70,16
City27,City54,780
City13,City31,672
City77,City34,664
City17,City98,960
City3,City43,311
City41,City47,644
City16,City43,900
City66,City72,7
City31,City71,56
City22,City2,355
City81,City73,781
City24,City86,753
City68,City79,741
City32,City95,943
City88,City27,413
City86,City27,423
City64,City8,907
City53,City4,631
City10,City91,472
City78,City50,85
City75,City39,598
City38,City100,581
City59,City84,630
City35,City66,574
City75,City63,673
City84,City88,376
City23,City59,384
City55,City10,83
City38,City26,933
City58,City82,849
City15,City27,772
City19,City5,207
City41,City97,698
City20,City17,506
City24,City9,715
City42,City34,231
City98,City67,909
City78,City33,323
City56,City17,813
City65,City7,52
City39,City18,34
City91,City24,152
City46,City15,136
City56,City21,811
City11,City94,157
City30,City87,110
City100,City19,822
City29,City56,913
City18,City10,174
City7,City13,375
City51,City26,277
City20,City28,510
City40,City22,609
City14,City46,150
City94,City46,997
City84,City8,393
City23,City56,158
City86,City18,385
City23,City53,844
City18,City21,526
City65,City41,273
City90,City35,481
City60,City74,793
City21,City60,599
City90,City86,857
City46,City30,802
City23,City91,310
City90,City8,180
City85,City39,182
City30,City47,286
City16,City71,348
City21,City7,267
City48,City64,846
City38,City29,853
City86,City12,473
City46,City9,682
City58,City26,778
City55,City58,646
City40,City82,677
City93,City29,750
City4,City67,9
City20,City48,664
City13,City100,439
City66,City7,285
City42,City8,501
City4,City79,105
City27,City11,971
City36,City4,469
City98,City89,565
City69,City3,729
City11,City90,19
City96,City18,383
City48,City25,692
City18,City25,693
City17,City31,947
City24,City60,306
City40,City15,486
City4,City56,672
City24,City19,920
City24,City35,242
City86,City100,228
City19,City31,326
City84,City79,372
City60,City83,795
City4,City65,995
City51,City9,691
City78,City63,771
City28,City6,600
City58,City61,303
City57,City92,217
City59,City66,791
City67,City61,782
City86,City1,961
City77,City51,499
City72,City46,403
City96,City29,290
City96,City85,16
City10,City48,552
City18,City13,284
City19,City41,375
City99,City78,271
City4,City86,995
City25,City87,421
City74,City45,11
City8,City94,101
City20,City40,210
City57,City17,948
City20,City60,11
City93,City38,88
City69,City44,292
City42,City45,482
City12,City57,3
City24,City93,33
City60,City8,438
City7,City93,349
City25,City74,484
City93,City41,721
City20,City64,512
City46,City42,45
City71,City98,159
City78,City64,418
City43,City13,656
City81,City17,500
City92,City64,128
City12,City9,322
City63,City24,175
City52,City66,104
City58,City80,576
City50,City55,66
City61,City21,994
City35,City72,733
City40,City51,982
City45,City69,83
City79,City24,110
City57,City14,92
City65,City11,975
City47,City99,414
City38,City97,538
City33,City16,108
City87,City62,48
City30,City11,363
City54,City94,46
City50,City16,213
